city,area,profession,professionName,experience,education,wageStart,wageEnd,companyName,companyType,companySize,industry,tags,welfare,url,submitTime
上海,徐家汇,算法工程师,算法工程师,3-5年,本科,30,60,Convert lab,B轮,50-150人,IT技术服务｜咨询,机器学习; 数据分析; kaggle,“提供午餐晚餐、无996、007、大小周”,https://www.lagou.com/jobs/7367744.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,嘉定区,算法工程师,算法专家,3-5年,本科,30,50,睿畜科技,A轮,50-150人,物联网、智能硬件、软件服务｜咨询,物联网; 人工智能服务,“公司提供三餐、五险一金、员工生日节假日福利”,https://www.lagou.com/jobs/8811883.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,嘉定区,算法工程师,算法工程师,1-3年,本科,15,30,睿畜科技,A轮,50-150人,物联网、智能硬件、软件服务｜咨询,目标检测; 图片识别,“公司提供三餐、五险一金、员工生日节假日福利”,https://www.lagou.com/jobs/8811951.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,长宁区,算法工程师,电商推荐算法工程师,1-3年,本科,35,55,爱奇艺,上市公司,2000人以上,音频｜视频媒体,Python,“发展空间、六险一金、团队nice”,https://www.lagou.com/jobs/8752770.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,长宁区,算法工程师,推荐算法工程师 - 个性化 Push,1-3年,本科,35,55,爱奇艺,上市公司,2000人以上,音频｜视频媒体,PUSH优化,“发展空间、六险一金、团队nice”,https://www.lagou.com/jobs/8752831.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,浦东新区,算法工程师,语音识别算法工程师,1-3年,本科,20,40,国音智能科技  SpeakIn,B轮,150-500人,人工智能服务、物联网,Python; TensoFlow; PyTorch,“平台大 机会多 行业大牛 人性化 待遇好”,https://www.lagou.com/jobs/7875909.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,龙华,算法工程师,39314F-通用算法应用工程师,5-10年,硕士,20,35,平安医疗,A轮,500-2000人,科技金融,医疗健康; 大数据; Hadoop; Python; MySQL; 算法工程师,“五险一金、绩效奖金、带薪年假、节日福利”,https://www.lagou.com/jobs/7658244.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/21/2021
上海,张江,算法工程师,供应链算法专家,3-5年,硕士,50,80,叮咚买菜,C轮,2000人以上,消费生活,物流; 调拨,“公司飞速发展、平台空间大、有期权授予”,https://www.lagou.com/jobs/8632983.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,浦东新区,算法工程师,推荐算法技术专家,3-5年,不限,25,40,蜻蜓FM,D轮及以上,150-500人,音频｜视频媒体,移动互联网,“团队优秀”,https://www.lagou.com/jobs/6632417.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,东方路,算法工程师,算法工程师,3-5年,不限,20,40,蜻蜓FM,D轮及以上,150-500人,音频｜视频媒体,人工智能服务; 数据挖掘,“带薪年假、技术大牛、大牛多多、周末双休”,https://www.lagou.com/jobs/4665535.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,镇宁路,算法工程师,NLP算法工程师,3-5年,硕士,25,50,虎博科技,A轮,50-150人,IT技术服务｜咨询、人工智能服务,深度学习,“硅谷大牛、股权激励、绩效奖金、极客氛围”,https://www.lagou.com/jobs/6436775.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,五角场,算法工程师,推荐算法工程师,1-3年,本科,20,25,即刻,C轮,50-150人,社交平台,社交平台; 内容社区; Java; Python; Golang,“租房补贴 团队氛围好 地理位置便利”,https://www.lagou.com/jobs/8775949.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,浦东新区,算法工程师,声纹识别算法工程师,1-3年,硕士,20,40,国音智能科技  SpeakIn,B轮,150-500人,人工智能服务、物联网,Python; PyTorch; 深度学习,“技术大牛 机会多 平台大 人性化管理”,https://www.lagou.com/jobs/8002113.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,虹口区,算法工程师,算法专家,5-10年,本科,34,45,众安保险,上市公司,2000人以上,科技金融,科技金融; 营销服务｜咨询; 深度学习; 模式识别; CTR预估; 二分类,“发展前景大、团队简单、扁平化管理、简单快速”,https://www.lagou.com/jobs/8568207.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,闵行区,算法工程师,高级算法工程师,1-3年,本科,30,60,触宝,上市公司,500-2000人,休闲｜娱乐、内容资讯,内容资讯; 休闲｜娱乐; 深度学习; 数据挖掘; 推荐算法; 数据服务,“美股上市、核心业务”,https://www.lagou.com/jobs/8777453.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,张江,算法工程师,算法工程师,1-3年,本科,15,30,达观数据,B轮,150-500人,人工智能服务、数据服务｜咨询,企业服务; 深度学习; 图片识别; 文本生成; 文本分类,“AI 人工智能 NLP”,https://www.lagou.com/jobs/8142957.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,天山路,算法工程师,算法工程师,3-5年,本科,20,40,樊登读书,A轮,500-2000人,内容社区、在线教育,数据挖掘,“晋升空间大、工作环境优美”,https://www.lagou.com/jobs/8395161.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,闵行区,算法工程师,广告策略算法工程师,3-5年,本科,30,60,触宝,上市公司,500-2000人,休闲｜娱乐、内容资讯,广告营销; 机器学习; 数据挖掘,“美股上市 牛人团队 亿级日活 福利待遇佳”,https://www.lagou.com/jobs/6856499.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,张江,算法工程师,nlp算法工程师,1-3年,硕士,19,25,51JOB,上市公司,2000人以上,工具类产品,TensoFlow; 文本分类,“六险一金、团队和谐、发展迅速”,https://www.lagou.com/jobs/8756929.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/20/2021
上海,七宝,算法工程师,算法工程师-NLP,3-5年,本科,22,30,声通科技,B轮,500-2000人,企业服务,语音识别; 模式识别; 文本生成; 深度学习,“弹性工作、五险一金”,https://www.lagou.com/jobs/8251569.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,华漕,算法工程师,算法工程师,3-5年,本科,25,45,上海荟力,天使轮,150-500人,电商平台,新零售,“新零售”,https://www.lagou.com/jobs/8689926.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,华漕,算法工程师,算法专家,3-5年,本科,50,80,上海荟力,天使轮,150-500人,电商平台,大数据; 本地生活; 视频/监控分析; 意图识别; 数据挖掘; 句法分析,“期权”,https://www.lagou.com/jobs/7971564.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,杨浦区,算法工程师,千寻位置-RTK算法工程师/算法专家,3-5年,本科,20,40,千寻位置,A轮,500-2000人,智能硬件,推荐算法,“年度晋升 年度加薪 补充公积金 免费下午茶”,https://www.lagou.com/jobs/8521503.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,浦东新区,算法工程师,3D视觉算法工程师,1-3年,本科,15,20,INSKY Lab,天使轮,少于15人,移动互联网,深度学习; 意图识别,“发展前景、团队实力”,https://www.lagou.com/jobs/8592266.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,黄浦区,算法工程师,搜索算法工程师（NLP方向） [上海,3-5年,硕士,35,45,大禹猎头,天使轮,15-50人,专业服务｜咨询,,“股票期权”,https://www.lagou.com/jobs/8826240.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,浦东新区,算法工程师,算法工程师-钥匙,1-3年,本科,25,35,掌门集团,B轮,500-2000人,工具类产品,广告算法; Python; 推荐算法,“弹性工作、技术驱动”,https://www.lagou.com/jobs/8811659.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,静安区,算法工程师,算法工程师 (MJ000037),3-5年,本科,25,40,融360,上市公司,500-2000人,科技金融,股票期权; 专项奖金; 通讯津贴; 带薪年假,“发展前景好”,https://www.lagou.com/jobs/8517926.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,五角场,算法工程师,50-100急招nlp算法专家/合伙人,5-10年,硕士,50,100,犀语科技,A轮,50-150人,数据服务｜咨询、人工智能服务、金融业,大数据; 金融; 建模,“地铁周边、下午茶”,https://www.lagou.com/jobs/6164703.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,虹口区,算法工程师,资深算法数据分析师,5-10年,本科,35,65,百布,D轮及以上,500-2000人,电商平台,电商平台; 深度学习; 数据挖掘; Python,“技术open、领导nice、氛围轻松”,https://www.lagou.com/jobs/8213674.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,黄浦区,算法工程师,算法工程师-地图(J13124),3-5年,硕士,30,60,货拉拉,D轮及以上,2000人以上,物流平台,深度学习,“年终奖 下午茶 团建 不打卡”,https://www.lagou.com/jobs/6972944.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,黄浦区,算法工程师,nlp算法专家,3-5年,硕士,50,80,货拉拉,D轮及以上,2000人以上,物流平台,人工智能服务,“上升空间大、业务在快速扩张、挑战和机会并存”,https://www.lagou.com/jobs/8702826.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,松江区,算法工程师,算法工程师,1-3年,硕士,10,20,大专家.COM,A轮,150-500人,在线医疗,深度学习,“成长氛围好、院士带队参与高校联合研究”,https://www.lagou.com/jobs/7001214.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,闵行区,算法工程师,预测算法工程师(J10041),3-5年,本科,30,50,上海永辉超市有限公司,上市公司,2000人以上,批发｜零售、贸易｜进出口,电商平台; 新零售; 电商; 新零售,“16薪 下午茶 生日会 团建”,https://www.lagou.com/jobs/8227638.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,闵行区,算法工程师,Java开发工程师（工程算法方向）(J10095),3-5年,本科,25,50,上海永辉超市有限公司,上市公司,2000人以上,批发｜零售、贸易｜进出口,批发｜零售; Python; C,“16薪 下午茶 生日会 团建”,https://www.lagou.com/jobs/8294242.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,黄浦区,算法工程师,nlp算法工程师,3-5年,本科,30,55,循环智能,A轮,50-150人,人工智能、其他,人工智能服务; xlnet,“有期权激励、有xlnet的**作者”,https://www.lagou.com/jobs/8510941.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,静安区,算法工程师,HD map算法高级/资深工程师/专家,3-5年,硕士,20,40,小鹏汽车,上市公司,2000人以上,制造业、智能硬件,汽车; 大数据; 图片识别; 深度学习,“年底双薪、股票期权、绩效奖金、带薪年假”,https://www.lagou.com/jobs/8174297.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,龙阳路地铁,算法工程师,深度学习算法工程师,1-3年,硕士,20,40,宽待互联网,天使轮,150-500人,其他、企业服务,人脸识别; 目标检测; 自动驾驶,“融资多、前景好”,https://www.lagou.com/jobs/8373364.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,龙阳路地铁,算法工程师,高级图像算法工程师,1-3年,硕士,20,40,宽待互联网,天使轮,150-500人,其他、企业服务,分割; 融合; 配准; 校准,“资金雄厚”,https://www.lagou.com/jobs/7909996.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,松江区,算法工程师,NLP算法研究员,1-3年,博士,30,50,大专家.COM,A轮,150-500人,在线医疗,大数据; 医疗健康; 机器学习; 深度学习,“2-6个月年终、环境好、氛围好”,https://www.lagou.com/jobs/6091118.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,闵行区,算法工程师,人工智能算法研究员,1-3年,硕士,25,50,深杳智能,B轮,500-2000人,人工智能,人工智能服务; ; 机器学习; 深度学习,“薪酬福利高 氛围环境好 发展空间大”,https://www.lagou.com/jobs/5312854.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,浦东新区,算法工程师,算法工程专家,3-5年,本科,20,40,信也科技,上市公司,2000人以上,科技金融、人工智能服务,深度学习; 算法开发,“发展好”,https://www.lagou.com/jobs/8252006.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,浦东新区,算法工程师,（高级/资深）算法专家——自然语言处理岗,1-3年,本科,20,40,信也科技,上市公司,2000人以上,科技金融、人工智能服务,语音合成; 语音识别; NLP,“空间大”,https://www.lagou.com/jobs/8379998.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,虹梅路,算法工程师,智能推荐算法工程师,3-5年,本科,18,25,东方明珠新媒体,上市公司,500-2000人,文化传媒、音频｜视频媒体,推荐系统; CTR预估,“发展潜力好 视频推荐业务 数据量大”,https://www.lagou.com/jobs/7921844.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,徐泾,算法工程师,视觉感知算法工程师,3-5年,硕士,20,40,追势科技,A轮,15-50人,汽车丨出行、人工智能,深度学习; 自动泊车; 图像分割; 传感器融合感知; 图像识别,“行业大牛 自动驾驶”,https://www.lagou.com/jobs/7749760.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,田林,算法工程师,语义分割算法研究员,5-10年,本科,30,55,腾讯,上市公司,2000人以上,游戏、社交媒体、音频｜视频媒体,游戏; 社交媒体; 音频｜视频媒体; 图像处理; 计算机视觉,“大平台、福利待遇好”,https://www.lagou.com/jobs/5858752.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,田林,算法工程师,计算机视觉算法研究员,5-10年,本科,30,55,腾讯,上市公司,2000人以上,游戏、社交媒体、音频｜视频媒体,游戏; 社交媒体; 音频｜视频媒体; 深度学习,“大平台、福利待遇好”,https://www.lagou.com/jobs/5858759.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,长征,算法工程师,AI算法工程师,3-5年,本科,15,30,红星美凯龙,上市公司,2000人以上,新零售,深度学习; 推荐系统; opencv,“快速成长/年终奖金”,https://www.lagou.com/jobs/8762526.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,长征,算法工程师,几何算法研发工程师,1-3年,本科,15,30,红星美凯龙,上市公司,2000人以上,新零售,算法基础; 计算机图形学,“成长空间 技术提升 发展潜力 大牛团队”,https://www.lagou.com/jobs/8205339.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,曹家渡,算法工程师,JAVA开发工程师（算法落地）,1-3年,本科,20,40,论答-Learnta,B轮,150-500人,教育｜培训,Spark; 机器学习算法; Spring; SQL,“硅谷经验丰富的上级”,https://www.lagou.com/jobs/8776142.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,五角场,算法工程师,nlp算法工程师,1-3年,本科,16,25,上海晏鼠计算机技术股份有限公司,上市公司,150-500人,IT技术服务｜咨询,深度学习; 中文分词; 句法分析; 文字识别,“发展潜力强 老牌公司 福利待遇佳”,https://www.lagou.com/jobs/8418075.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/19/2021
上海,浦东新区,算法工程师,高级AI算法工程师,3-5年,本科,15,25,浦发信用卡,上市公司,2000人以上,金融业,深度学习,“发展前景大 团队优秀”,https://www.lagou.com/jobs/8707328.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/18/2021
上海,徐汇区,算法工程师,算法工程师（东方龙）,1-3年,硕士,15,30,东方明珠新媒体,上市公司,500-2000人,文化传媒、音频｜视频媒体,推荐算法,“发展前景好”,https://www.lagou.com/jobs/8346828.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,闵行区,算法工程师,算法工程师（运筹优化方向）-上海,1-3年,硕士,25,50,深度赋智,天使轮,50-150人,软件服务｜咨询、人工智能服务,人工智能服务; Python; C/C++,“明星团队、高速发展、成长空间大”,https://www.lagou.com/jobs/8424364.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
上海,徐汇区,算法工程师,算法工程师（决策方向）-上海,1-3年,硕士,25,50,深度赋智,天使轮,50-150人,软件服务｜咨询、人工智能服务,人工智能服务; Python; C/C++,“明星团队、高速发展、成长空间大”,https://www.lagou.com/jobs/8427572.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/17/2021
